id,success,k1,step,video_name,image_num,image_path
531,0,2222,Remove the parchment paper and flip the cake again so the graham cracker crust is on the bottom.,/mnt/e/TastyFrames/4-layers-4-textures-1-chocolate-cake,02933,/mnt/e/TastyFrames/4-layers-4-textures-1-chocolate-cake/frames/02933.jpg
532,0,8664,Spread the chocolate whipped cream onto the cake.,/mnt/e/TastyFrames/4-layers-4-textures-1-chocolate-cake,03168,/mnt/e/TastyFrames/4-layers-4-textures-1-chocolate-cake/frames/03168.jpg
533,0,252,Slice and serve.,/mnt/e/TastyFrames/4-layers-4-textures-1-chocolate-cake,03468,/mnt/e/TastyFrames/4-layers-4-textures-1-chocolate-cake/frames/03468.jpg
534,0,2271,Season the chicken with the salt  pepper and mixed herbs.,/mnt/e/TastyFrames/40-clove-garlic-chicken,00149,/mnt/e/TastyFrames/40-clove-garlic-chicken/frames/00149.jpg
535,0,8024,Heat some oil in a large pan and sear the chicken for about 10-15 minutes evenly on each side  until golden brown.,/mnt/e/TastyFrames/40-clove-garlic-chicken,00433,/mnt/e/TastyFrames/40-clove-garlic-chicken/frames/00433.jpg
536,0,6770,Take the chicken out and set aside.,/mnt/e/TastyFrames/40-clove-garlic-chicken,00603,/mnt/e/TastyFrames/40-clove-garlic-chicken/frames/00603.jpg
537,0,539,Add the shallots and cook down in the remaining juices for about 5 minutes over a low-medium heat.,/mnt/e/TastyFrames/40-clove-garlic-chicken,00771,/mnt/e/TastyFrames/40-clove-garlic-chicken/frames/00771.jpg
538,0,4171,Add the garlic_cloves and gently cook them for about 2 minutes.,/mnt/e/TastyFrames/40-clove-garlic-chicken,00986,/mnt/e/TastyFrames/40-clove-garlic-chicken/frames/00986.jpg
539,0,7173,Pour in the vermouth or white wine and gently cook so that it reduces slightly.,/mnt/e/TastyFrames/40-clove-garlic-chicken,01176,/mnt/e/TastyFrames/40-clove-garlic-chicken/frames/01176.jpg
540,1,540,Add the chicken  parsley sprigs and tarragon  followed by the chicken_stock.,/mnt/e/TastyFrames/40-clove-garlic-chicken,01401,/mnt/e/TastyFrames/40-clove-garlic-chicken/frames/01401.jpg
541,0,7834,Bake in the oven for 20-25 minutes or until the chicken is cooked through.,/mnt/e/TastyFrames/40-clove-garlic-chicken,01533,/mnt/e/TastyFrames/40-clove-garlic-chicken/frames/01533.jpg
542,1,542,Serve with crusty bread and vegetables of your choice.,/mnt/e/TastyFrames/40-clove-garlic-chicken,01556,/mnt/e/TastyFrames/40-clove-garlic-chicken/frames/01556.jpg
543,0,544,Using a sharp knife  carve out one of the breasts from the rotisserie chicken.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,00678,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/00678.jpg
544,0,2853,Chop the chicken_breast into very small pieces and set aside.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,00811,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/00811.jpg
545,0,7438,Use a fork to poke holes all over the sweet_potato.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,00183,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/00183.jpg
546,0,7442,Transfer the sweet_potato to the prepared baking sheet.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,00363,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/00363.jpg
547,0,2954,Bake for 40-50 minutes  until the sweet_potato is tender when pierced with a paring knife or skewer.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,00516,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/00516.jpg
548,0,7961,Add the cabbage to a medium skillet over medium heat.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,00886,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/00886.jpg
549,0,2968,Add the barbecue_sauce and sauté until the cabbage starts to soften  about 3 minutes.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,00998,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/00998.jpg
550,0,4958,Add the chopped chicken and stir just to incorporate.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,01148,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/01148.jpg
551,0,7441,Once the sweet_potato is cool enough to handle  slice it in half lengthwise and scoop out the flesh with a spoon until a 1⁄4-inch (6 mm) layer remains.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,01396,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/01396.jpg
552,0,4874,Fill the sweet_potato skins with the chicken and cabbage filling  drizzle with barbecue_sauce  and top with the sliced green_onions.,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes,01863,/mnt/e/TastyFrames/5-ingredient-bbq-chicken-stuffed-sweet-potatoes/frames/01863.jpg
553,0,486,Place the pie crust on a cutting board  and cut out circle shapes using the top of a coffee cup.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00121,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00121.jpg
554,0,920,Collect scrap pieces  and roll out again to stamp out more shapes  making 12-14 circles total.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00211,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00211.jpg
555,1,555,Fill half the circles with a tablespoon of the cream_cheese  followed by a heaping teaspoon of jam.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00296,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00296.jpg
556,0,4579,Using your finger  lightly wet the edges of the cut rounds with water.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00378,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00378.jpg
557,0,486,Cover the tops with the remaining circles  pressing the two dough halves together.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00446,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00446.jpg
558,0,1576,Crimp edges with a fork to seal.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00516,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00516.jpg
559,0,2046,In a bowl  beat the egg with water.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00571,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00571.jpg
560,0,1198,Brush the tops of the pies with the egg wash.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00626,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00626.jpg
561,1,561,Use a small  sharp knife to cut a ventilation hole  or slit into the top of the pies.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00708,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00708.jpg
562,0,1235,Arrange the pies on a parchment paper-lined baking sheet.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00778,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00778.jpg
563,0,200,Bake for 15-20 minutes until golden brown.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00818,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00818.jpg
564,0,5109,Allow to cool completely before serving.,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies,00873,/mnt/e/TastyFrames/5-ingredient-berries-cream-hand-pies/frames/00873.jpg
565,0,5830,Cut cauliflower into small florets  about 4 cups (1.2 kg).,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese,00147,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese/frames/00147.jpg
566,0,5848,Add cauliflower florets into a 6-quart (6 L) Dutch oven of boiling water and boil for 5 minutes.,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese,00381,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese/frames/00381.jpg
567,0,5712,Drain the cauliflower in a colander  and return to the pot.,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese,00488,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese/frames/00488.jpg
568,0,7309,Add in salt  pepper  and sour_cream  and stir until thoroughly combined.,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese,00606,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese/frames/00606.jpg
569,0,4526,Stir in cheddar cheese until melted.,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese,00798,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese/frames/00798.jpg
570,0,4517,Remove from heat.,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese,00928,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese/frames/00928.jpg
571,0,7177,Top with parsley (optional).,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese,00988,/mnt/e/TastyFrames/5-ingredient-cauliflower-mac-n-cheese/frames/00988.jpg
572,0,5020,In a bowl  mix almond_flour  almond_butter  and vanilla_extract.,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls,00194,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls/frames/00194.jpg
573,0,8744,Create round balls using your hands.,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls,00446,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls/frames/00446.jpg
574,0,1700,Place onto a baking sheet and chill for 20 minutes or until solid.,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls,00546,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls/frames/00546.jpg
575,0,8902,In a microwave-safe bowl  melt the chocolate in 30-second intervals.,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls,00631,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls/frames/00631.jpg
576,0,4604,Individually coat eat ball in the chocolate and place back onto the baking sheet.,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls,00806,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls/frames/00806.jpg
577,0,5699,Sprinkle with sea_salt  if desired.,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls,00961,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls/frames/00961.jpg
578,0,8902,Chill until chocolate is set.,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls,01026,/mnt/e/TastyFrames/5-ingredient-chocolate-almond-butter-balls/frames/01026.jpg
579,1,579,In a bowl or measuring cup  add the dark_chocolate and 1⁄4 cup (50 g) coconut_oil.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,00052,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/00052.jpg
580,0,8013,Stir in vanilla_extract.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,00116,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/00116.jpg
581,0,1409,Microwave for 30-second intervals until melted  stirring each time.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,00203,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/00203.jpg
582,0,8721,Pour half of the chocolate mixture into the liners (just enough to cover the whole bottom).,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,00356,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/00356.jpg
583,0,8834,Freeze for 15 minutes.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,00453,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/00453.jpg
584,0,5566,In a bowl or measuring cup  add the peanut_butter  honey  and 2 tablespoons coconut_oil.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,00596,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/00596.jpg
585,0,5636,Microwave 15 seconds or until slightly melted and pourable.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,00736,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/00736.jpg
586,0,5680,Pour mixture evenly into the muffin tin.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,00843,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/00843.jpg
587,0,8834,Freeze for 5 minutes.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,00953,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/00953.jpg
588,0,8700,Pour remaining chocolate mixture on top of the peanut_butter layer.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,01096,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/01096.jpg
589,0,8977,Freeze until firm about 1 hour.,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups,01236,/mnt/e/TastyFrames/5-ingredient-chocolate-peanut-butter-cups/frames/01236.jpg
590,0,295,In a small microwave-safe bowl  microwave the chocolate in 15 to 30-second intervals  stirring occasionally  until completely melted.,/mnt/e/TastyFrames/5-ingredient-healthy-brownies,00057,/mnt/e/TastyFrames/5-ingredient-healthy-brownies/frames/00057.jpg
591,0,223,Set aside.,/mnt/e/TastyFrames/5-ingredient-healthy-brownies,00128,/mnt/e/TastyFrames/5-ingredient-healthy-brownies/frames/00128.jpg
592,0,132,While the chocolate cools a bit  beat the eggs thoroughly with a whisk until foamy and pale.,/mnt/e/TastyFrames/5-ingredient-healthy-brownies,00196,/mnt/e/TastyFrames/5-ingredient-healthy-brownies/frames/00196.jpg
593,0,8988,Pour in the honey and melted chocolate and whisk until fully combined.,/mnt/e/TastyFrames/5-ingredient-healthy-brownies,00333,/mnt/e/TastyFrames/5-ingredient-healthy-brownies/frames/00333.jpg
594,0,4005,Sprinkle in the whole wheat_flour and salt.,/mnt/e/TastyFrames/5-ingredient-healthy-brownies,00468,/mnt/e/TastyFrames/5-ingredient-healthy-brownies/frames/00468.jpg
595,0,1951,Fold the batter together with a spatula just until the flour disappears.,/mnt/e/TastyFrames/5-ingredient-healthy-brownies,00573,/mnt/e/TastyFrames/5-ingredient-healthy-brownies/frames/00573.jpg
596,0,3652,Pour the batter into a greased 8x8-inch (20x20 cm) baking tin and spread the top into an even layer.,/mnt/e/TastyFrames/5-ingredient-healthy-brownies,00743,/mnt/e/TastyFrames/5-ingredient-healthy-brownies/frames/00743.jpg
597,0,6284,Bake for 15 minutes  until the batter has just begun to set.,/mnt/e/TastyFrames/5-ingredient-healthy-brownies,00896,/mnt/e/TastyFrames/5-ingredient-healthy-brownies/frames/00896.jpg
598,0,8593,Let the brownies cool at least another 30 minutes before slicing and serving.,/mnt/e/TastyFrames/5-ingredient-healthy-brownies,00943,/mnt/e/TastyFrames/5-ingredient-healthy-brownies/frames/00943.jpg
599,1,599,Separate the head of broccoli into individual florets  coat in olive_oil  salt  and pepper  then roast for 20 minutes at 180°C (350°F).,/mnt/e/TastyFrames/5-ingredient-pesto-pasta,00144,/mnt/e/TastyFrames/5-ingredient-pesto-pasta/frames/00144.jpg
600,0,601,Cook the rigatoni in boiling salted water for 8-10 minutes until al dente  then drain  saving some of the pasta water.,/mnt/e/TastyFrames/5-ingredient-pesto-pasta,00428,/mnt/e/TastyFrames/5-ingredient-pesto-pasta/frames/00428.jpg
601,1,601,Place the pasta back in the pot with about 50ml (1⁄4 cup) of the pasta water.,/mnt/e/TastyFrames/5-ingredient-pesto-pasta,00586,/mnt/e/TastyFrames/5-ingredient-pesto-pasta/frames/00586.jpg
602,0,8459,On a low heat  add the tomatoes  broccoli  pesto  and parmesan  and stir until combined and the cheese has melted.,/mnt/e/TastyFrames/5-ingredient-pesto-pasta,00756,/mnt/e/TastyFrames/5-ingredient-pesto-pasta/frames/00756.jpg
603,1,603,In a large bowl  combine the peanut_butter  Sriracha  lime_juice  and water.,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce,00186,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce/frames/00186.jpg
604,0,1320,Use a fork or whisk to mix until smooth.,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce,00366,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce/frames/00366.jpg
605,0,5327,Using a vegetable peeler  shave the zucchini into wide ribbons.,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce,00666,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce/frames/00666.jpg
606,0,607,Add the zucchini ribbons and light parts of the green_onions to the sauce and toss until coated.,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce,01011,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce/frames/01011.jpg
607,1,607,The sauce may seem thick at first  but the zucchini will release some water and thin the sauce a bit.,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce,01198,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce/frames/01198.jpg
608,0,7897,Divide the noodles between serving bowls.,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce,01296,/mnt/e/TastyFrames/5-ingredient-zucchini-noodles-with-spicy-peanut-sauce/frames/01296.jpg
609,0,7142,For the gravy  heat the butter in a large sauce pan.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00032,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00032.jpg
610,0,6354,Break up the sausage in the pan and let it brown for a few minutes.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00123,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00123.jpg
611,1,611,Add in the flour and toss the sausage to toast for 1 minute.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00228,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00228.jpg
612,0,3537,Pour in the milk and stir constantly until the mixture has thickened  about 8 minutes.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00348,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00348.jpg
613,0,8307,Season with salt and pepper to taste.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00438,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00438.jpg
614,0,691,Grease a 9" x13" (23cmx33cm) roasting pan.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00471,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00471.jpg
615,0,4245,Spread the hash_browns evenly along the bottom of the pan and sprinkle with salt and pepper.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00573,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00573.jpg
616,0,4204,Add the cheddar_cheese in an even layer and top with scrambled eggs.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00713,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00713.jpg
617,0,6700,Pour the gravy on top of the eggs in the roasting pan.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00806,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00806.jpg
618,0,7319,For the biscuit dough  combine the flour  salt  baking_powder  and baking_soda in a large bowl.,/mnt/e/TastyFrames/5-layer-breakfast-bake,00961,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/00961.jpg
619,0,4,Pour the melted butter into the cold buttermilk and stir gently with a spoon until the butter hardens and forms lumps.,/mnt/e/TastyFrames/5-layer-breakfast-bake,01136,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/01136.jpg
620,0,7321,Pour the milk mixture into the flour and mix until well-combined.,/mnt/e/TastyFrames/5-layer-breakfast-bake,01241,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/01241.jpg
621,0,5101,Transfer the dough to a floured sheet of cling wrap and generously dust the dough with flour.,/mnt/e/TastyFrames/5-layer-breakfast-bake,01366,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/01366.jpg
622,0,8698,Using a floured rolling pin  roll the dough into a rectangle that matches the size of your roasting pan.,/mnt/e/TastyFrames/5-layer-breakfast-bake,01518,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/01518.jpg
623,0,7254,Roll the dough onto the rolling pin and transfer to the roasting pan  then brush with melted butter.,/mnt/e/TastyFrames/5-layer-breakfast-bake,01696,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/01696.jpg
624,0,2887,Bake for 25-30 minutes.,/mnt/e/TastyFrames/5-layer-breakfast-bake,01831,/mnt/e/TastyFrames/5-layer-breakfast-bake/frames/01831.jpg
625,0,7488,Line a 9-inch (22-cm) springform pan with 2 layers of plastic wrap long enough to hang over the sides.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,00216,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/00216.jpg
626,1,626,Press the cookie_dough evenly into a circle along the bottom of the pan  then fold the plastic wrap over the top.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,00378,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/00378.jpg
627,0,638,Unclasp the pan and freeze the cookie_dough disk.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,00536,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/00536.jpg
628,0,614,Re-clasp the pan  then spray the bottom with cooking spray.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,00643,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/00643.jpg
629,1,629,Pour in the brownie batter.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,00766,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/00766.jpg
630,0,3762,Spray the bottom and sides of a 5-inch (12-cm) or deeper  8-inch (20-cm) wide cake pan  then press the greased cake pan into the brownie_mix until the batter reaches halfway up the sides of the springform pan.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,00918,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/00918.jpg
631,0,4413,Bake for 35 minutes  then cool for about 5 minutes.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,01011,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/01011.jpg
632,0,522,In a large bowl  mix together the cream_cheese  sugar  vanilla  and egg until there are no lumps and the batter is smooth.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,01173,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/01173.jpg
633,0,8820,While the brownie is still warm  carefully rotate and press down on the cake pan using oven mitts or pads to push the cooked brownie even more up the sides of the springform pan into an even ring.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,01381,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/01381.jpg
634,0,2226,Chill 30 minutes.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,01451,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/01451.jpg
635,0,8878,Arrange a single layer of the sandwich cookies  roughly 14-15  on the bottom of the brownie shell as close together as possible.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,01526,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/01526.jpg
636,0,709,Pour the cheesecake batter on top of the cookies and spread evenly across the top.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,01638,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/01638.jpg
637,0,8769,Tap the pan to release any large air bubbles  then bake for about 40 minutes until the cheesecake slightly jiggles in the center.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,01766,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/01766.jpg
638,1,638,Arrange another layer of cookies on top of the cheesecake layer  then place the frozen cookie_dough disk on top.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,01983,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/01983.jpg
639,0,5410,Tuck in any edges  then bake for 20 minutes.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,02163,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/02163.jpg
640,0,1192,Chill completely  then release the pan.,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,02296,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/02296.jpg
641,0,1586,Slice  and serve with a dollop of whipped_cream topped with another cookie!,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake,02521,/mnt/e/TastyFrames/5-layer-cookie-box-brownie-cheesecake/frames/02521.jpg
642,0,7390,Place a glass upside down in the center of a springform pan.,/mnt/e/TastyFrames/5-layer-dip-wreath,00048,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/00048.jpg
643,0,8294,Spread out desired amount of beans.,/mnt/e/TastyFrames/5-layer-dip-wreath,00161,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/00161.jpg
644,0,6438,Spread out desired amount of cheese.,/mnt/e/TastyFrames/5-layer-dip-wreath,00283,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/00283.jpg
645,0,4123,Spread out desired amount of pico_de_gallo.,/mnt/e/TastyFrames/5-layer-dip-wreath,00386,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/00386.jpg
646,0,6669,Spread out desired amount of sour_cream.,/mnt/e/TastyFrames/5-layer-dip-wreath,00503,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/00503.jpg
647,1,647,Spread out desired amount of guacamole.,/mnt/e/TastyFrames/5-layer-dip-wreath,00626,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/00626.jpg
648,0,5451,Drizzle on lime_juice  and sprinkle on chopped cilantro.,/mnt/e/TastyFrames/5-layer-dip-wreath,00763,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/00763.jpg
649,0,8118,Place 3 cherry tomato halves in a cluster to look like holly berries and freeze for 15 minutes.,/mnt/e/TastyFrames/5-layer-dip-wreath,00908,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/00908.jpg
650,0,7390,Remove springform pan and glass carefully.,/mnt/e/TastyFrames/5-layer-dip-wreath,01118,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/01118.jpg
651,0,1769,Serve with tortilla chips!,/mnt/e/TastyFrames/5-layer-dip-wreath,01301,/mnt/e/TastyFrames/5-layer-dip-wreath/frames/01301.jpg
652,0,653,Melt the butter in a small microwaveable mug or dish.,/mnt/e/TastyFrames/5-minute-microwave-cheesecake,00158,/mnt/e/TastyFrames/5-minute-microwave-cheesecake/frames/00158.jpg
653,0,324,Grease a ramekin with the melted butter.,/mnt/e/TastyFrames/5-minute-microwave-cheesecake,00263,/mnt/e/TastyFrames/5-minute-microwave-cheesecake/frames/00263.jpg
